name,latitude,longitude,location_id,num_reviews,ranking_position,ranking_denominator,ranking_category,rating,address,cuisine,establishment_types,price,Bar,Italian,Japanese,American,Steakhouse,Cafe,Indian,Asian,Healthy,German,Central European,Mediterranean,European,Vegan Options,Gluten Free Options,Seafood,min price,max price,rating_category
Pizzeria Trattoria Romantica,51.23377,6.792557,5534630,1197,11,1538,B,4.5,"Duesselthaler Str. 48, 40211 Dusseldorf, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,N/A,N/A,0,0,B
Sattgrun,51.219303,6.776074,2325191,195,12,1538,B,4.5,"Graf-Adolf-Platz 6, 40213 Dusseldorf, North Rhine-Westphalia Germany",Vegetarian Friendly,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,0,0,B
Vossen,51.214493,6.787131,3784433,159,13,1538,B,4.5,"Helmholtzstr. 34, 40215 Dusseldorf, North Rhine-Westphalia Germany",German,Restaurants,$8 - $29,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,N/A,N/A,$8 , $29,B
L'Arte in Cucina,51.237118,6.862177,6019048,256,14,1538,B,4.5,"Gerricusplatz 6, 40625 Dusseldorf, North Rhine-Westphalia Germany",Italian,Restaurants,$30 - $55,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,Available,N/A,Available,Available,N/A,$30 , $55,B
Munstermann Kontor,51.222507,6.774181,1012938,346,15,1538,B,4.5,"Hohe Str. 11, 40213 Dusseldorf, North Rhine-Westphalia Germany",French,Restaurants,$6 - $29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,Available,N/A,N/A,$6 , $29,B
Nagaya,51.22551,6.786175,919005,373,16,1538,B,4.5,"Klosterstrasse 42, 40211 Dusseldorf, North Rhine-Westphalia Germany",Japanese,Restaurants,$74 - $148,N/A,N/A,Available,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,$74 , $148,B
Askitis,51.237713,6.80222,1040562,345,17,1538,B,4.5,"Herderstrasse 73, 40237 Dusseldorf, North Rhine-Westphalia Germany",Seafood,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,Available,Available,Available,0,0,B
QOMO Restaurant & Bar,51.21781,6.761422,15190234,365,18,1538,B,4.5,"Stromstrasse 20, 40221 Dusseldorf, North Rhine-Westphalia Germany",Japanese,Restaurants,$20 - $60,N/A,N/A,Available,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,$20 , $60,B
Oktopussy,51.239834,6.786042,3200372,307,19,1538,B,4.5,"Gneisenaustrasse 69, 40477 Dusseldorf, North Rhine-Westphalia Germany",Seafood,Restaurants,$10 - $30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,N/A,Available,Available,$10 , $30,B
Lezzet Restaurant,51.243004,6.781301,7271967,196,20,1538,B,4.5,"Seydlitzstr. 55, 40476 Dusseldorf, North Rhine-Westphalia Germany",Mediterranean,Restaurants,$9 - $29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,N/A,N/A,$9 , $29,B
Bob & Mary,51.2149,6.756555,7060477,406,21,1538,C,4.5,"Hammer Str. 26, 40219 Dusseldorf, North Rhine-Westphalia Germany",American,Restaurants,$5 - $20,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,$5 , $20,B
Kushi-Tei Of Tokyo,51.223232,6.789457,743044,501,22,1538,C,4.5,"Immermannstr. 38, 40210 Dusseldorf, North Rhine-Westphalia Germany",Japanese,Restaurants,,N/A,N/A,Available,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,N/A,Available,N/A,N/A,0,0,B
Naniwa Noodles & Soups,51.224888,6.788127,3345259,908,23,1538,C,4.5,"Oststrasse 55, 40211 Dusseldorf, North Rhine-Westphalia Germany",Japanese,Restaurants,,N/A,N/A,Available,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,0,0,B
Heinemann Konditorei Confiserie,51.219803,6.780594,2703540,267,24,1538,C,4.5,"Bahnstr. 16, 40212 Dusseldorf, North Rhine-Westphalia Germany",German,Dessert,,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,Available,Available,N/A,Available,Available,N/A,N/A,0,0,B
Takumi,51.22345,6.788506,1070948,1002,25,1538,C,4.5,"Immermannstr. 28, 40210 Dusseldorf, North Rhine-Westphalia Germany",Japanese,Restaurants,,N/A,N/A,Available,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,0,0,B
Ristorante Amici,51.242184,6.721956,1040597,239,26,1538,C,4.5,"Loericker Str. 1, 40547 Dusseldorf, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,N/A,N/A,0,0,B
Weinhaus Tante Anna,51.22702,6.773639,984058,232,27,1538,C,4.5,"Andreasstrasse 2, 40213 Dusseldorf, North Rhine-Westphalia Germany",German,Restaurants,$14 - $32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,Available,N/A,N/A,$14 , $32,B
Schweine Janes,51.226135,6.77299,1591069,1454,28,1538,C,4.5,"Bolkerstrasse 13, in the Altstadt, 40213 Dusseldorf, North Rhine-Westphalia Germany",German,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,N/A,N/A,0,0,B
Casita Mexicana Bilk,51.21068,6.774462,2341406,406,29,1538,C,4.5,"Bilker Allee 128, 40217 Dusseldorf, North Rhine-Westphalia Germany",Mexican,Restaurants,$6 - $14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,$6 , $14,B
El Lazo,51.226063,6.772845,743028,720,30,1538,C,4.5,"Bolkerstr. 11, 40213 Dusseldorf, North Rhine-Westphalia Germany",Steakhouse,Restaurants,,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,0,0,B
Yabase,51.224724,6.788594,1342798,500,31,1538,D,4.0,"Klosterstr. 70, 40211 Dusseldorf, North Rhine-Westphalia Germany",Japanese,Restaurants,,N/A,N/A,Available,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,0,0,C
The Classic Western Steakhouse,51.237263,6.793406,1800888,428,32,1538,D,4.0,"Tussmannstr. 12, 40477 Dusseldorf, North Rhine-Westphalia Germany",American,Restaurants,,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,0,0,C
Fleckenstein's Restaurant. Wine. Bar.,51.24045,6.78973,13227244,62,33,1538,D,5.0,"Schlossstrasse 40, 40477 Dusseldorf, North Rhine-Westphalia Germany",European,Restaurants,$8 - $50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,Available,N/A,N/A,N/A,$8 , $50,A
Covent Garden Coffee House,51.210777,6.774118,7804585,140,34,1538,D,4.5,"Bilker Allee 126, 40217 Dusseldorf, North Rhine-Westphalia Germany",Cafe,Coffee & Tea,,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,0,0,B
Im Schiffchen,51.301517,6.733808,743037,351,35,1538,D,4.5,"Kaiserswerther Markt 9, 40489 Dusseldorf, North Rhine-Westphalia Germany",European,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,0,0,B
Sabo,51.24346,6.801947,13440784,130,36,1538,D,4.5,"Grunerstr. 42A Ecke Brehmstrasse, 40239 Dusseldorf, North Rhine-Westphalia Germany",Seafood,Restaurants,$10 - $28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,Available,Available,$10 , $28,B
O'Reilly's Irish Pubs,51.226963,6.7754,7297488,195,37,1538,D,4.5,"Mutter-Ey-Strasse 1 Altstadt, 40213 Dusseldorf, North Rhine-Westphalia Germany",Irish,Bars & Pubs,$5 - $15,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,$5 , $15,B
Bibimcup,51.222664,6.787011,10131185,188,38,1538,D,4.5,"Friedrich-Ebert-Str. 3, 40210 Dusseldorf, North Rhine-Westphalia Germany",Korean,Restaurants,$9 - $26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,Available,Available,N/A,$9 , $26,B
Brauerei Im Fuchschen,51.229565,6.775334,984093,1746,39,1538,D,4.0,"Ratinger Str. 28-30, 40213 Dusseldorf, North Rhine-Westphalia Germany",German,Restaurants,$4 - $17,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,N/A,N/A,$4 , $17,C
Bauernstube Deppe,51.273556,6.776283,1967844,196,40,1538,D,4.5,"Langeoogstr. 14, 40468 Dusseldorf, North Rhine-Westphalia Germany",German,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,N/A,N/A,0,0,B
Bob & Mary,51.223827,6.772756,10359628,203,41,1538,E,4.5,"Berger Str. 35, 40213 Dusseldorf, North Rhine-Westphalia Germany",American,Restaurants,$7 - $15,Available,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,$7 , $15,B
Schillings im Schauspielhaus,51.228394,6.783959,19838938,65,42,1538,E,5.0,"Gustaf-Gruendgens-Platz 1, 40211 Dusseldorf, North Rhine-Westphalia Germany",German,Restaurants,$6 - $32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,Available,N/A,N/A,N/A,$6 , $32,A
Restaurant Da Bruno,51.220303,6.789201,3692861,161,43,1538,E,4.5,"Karlstr. 16, 40210 Dusseldorf, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,0,0,B
Fleher Hof,51.191235,6.770786,12547610,110,44,1538,E,5.0,"Fleher Str. 254, 40223 Dusseldorf, North Rhine-Westphalia Germany",German,Restaurants,$5 - $24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,Available,N/A,$5 , $24,A
DOX Restaurant & Bar,51.21648,6.752752,1977144,457,45,1538,E,4.0,"Speditionstr. 19, 40221 Dusseldorf, North Rhine-Westphalia Germany",European,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,Available,Available,N/A,0,0,C
Casa Luigi,51.22121,6.773869,2264240,297,46,1538,E,4.5,"Hohestrasse 33, 40213 Dusseldorf, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,Available,N/A,0,0,B
Clube Portugues,51.21964,6.811763,951772,362,47,1538,E,4.5,"Erkrather Str. 197, 40233 Dusseldorf, North Rhine-Westphalia Germany",Seafood,Restaurants,$10 - $25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,Available,Available,$10 , $25,B
Byliny,51.21277,6.766603,12309362,113,48,1538,E,4.5,"Konkordiastr. 85 Ecke Bürgerstraße, 40219 Dusseldorf, North Rhine-Westphalia Germany",International,Restaurants,$10 - $30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,Available,N/A,$10 , $30,B
Seoul,51.22504,6.787241,2699128,128,49,1538,E,4.5,"Klosterstr. 45, 40211 Dusseldorf, North Rhine-Westphalia Germany",Asian,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,0,0,B
Brauerei Schumacher,51.221546,6.785471,1098160,2444,50,1538,E,4.0,"Oststr. 123, 40210 Dusseldorf, North Rhine-Westphalia Germany",German,Restaurants,,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,N/A,N/A,0,0,C
