name,latitude,longitude,location_id,num_reviews,ranking_position,ranking_denominator,ranking_category,rating,address,cuisine,establishment_types,price,Bar,Italian,Japanese,American,Steakhouse,Cafe,Indian,Asian,Healthy,German,Central European,Mediterranean,European,Vegan Options,Gluten Free Options,Seafood,min price,max price,rating_category
Pfefferkorn,51.454258,7.012392,2410350,528,11,595,B,4.0,"Rathenaustr. 5 45127 Essen, 45127 Essen, North Rhine-Westphalia Germany",Steakhouse,Restaurants,$4 - $51,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,Available,Available,N/A,$4 , $51,C
Mongo's - Essen,51.458992,7.001174,1504403,318,12,595,B,4.0,"Altendorfer Str. 3A, 45127 Essen, North Rhine-Westphalia Germany",Asian,Restaurants,$11 - $27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,N/A,Available,Available,N/A,$11 , $27,C
Schote,51.435165,7.007476,1040703,231,13,595,B,4.5,"Ruttenscheider Str. 62, 45130 Essen, North Rhine-Westphalia Germany",European,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,Available,N/A,N/A,0,0,B
Il Mulino,51.453644,7.011797,1040710,259,14,595,B,4.0,"Rathenaustr. 2 Corner Kapuzinergasse, 45127 Essen, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,N/A,N/A,0,0,C
Tofino,51.44219,7.017535,5426812,309,15,595,B,4.5,"Witteringstr. 99, 45130 Essen, North Rhine-Westphalia Germany",American,Restaurants,$2 - $20,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,$2 , $20,B
HANS IM GLUECK Burgergrill & Bar,51.429596,7.003242,4216804,406,16,595,B,4.0,"Ruettenscheider Str. 203, 45131 Essen, North Rhine-Westphalia Germany",Bar,Restaurants,$7 - $30,Available,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,$7 , $30,C
Sattgrun,51.45398,7.011503,8523608,119,17,595,B,4.5,"Rathenaustr. 2 Hirschlandplatz, 45127 Essen, North Rhine-Westphalia Germany",Vegetarian Friendly,Restaurants,$5 - $10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,$5 , $10,B
Mr.nam 68,51.45861,7.007081,9561225,85,18,595,B,4.5,"Friedrich-Ebert-Str. 14, 45127 Essen, North Rhine-Westphalia Germany",Asian,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,0,0,B
Jagdhaus Schellenberg,51.409615,7.036515,1040716,272,19,595,B,4.0,"Heisinger Str. 170a, 45134 Essen, North Rhine-Westphalia Germany",German,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,Available,N/A,N/A,0,0,C
Mezzo Mezzo,51.45533,7.013517,1040711,191,20,595,B,4.0,"Gelsenkirchener Str. 187, 45309 Essen, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,N/A,N/A,0,0,C
Restaurant Hannappel,51.437218,7.105025,1340427,144,21,595,C,4.5,"Dahlhauser Str. 173, 45279 Essen, North Rhine-Westphalia Germany",European,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,N/A,N/A,N/A,0,0,B
Rutteria Lorenzo,51.444923,7.009275,7604408,112,22,595,C,4.5,"Skagerrakstr. 6, 45128 Essen, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,0,0,B
DAMPFE - das Borbecker Brauhaus,51.473568,6.946881,1005340,382,23,595,C,4.0,"Heinrich-Brauns-Str. 9-15, 45355 Essen, North Rhine-Westphalia Germany",German,Restaurants,,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,Available,N/A,N/A,0,0,C
Banana Leaf,51.457886,7.010606,4055866,152,24,595,C,4.5,"Schwarze Horn 6, 45127 Essen, North Rhine-Westphalia Germany",Asian,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,0,0,B
Tatort,51.428127,7.002739,3492355,236,25,595,C,4.0,"Ruettenscheider Str. 182, 45131 Essen, North Rhine-Westphalia Germany",European,Restaurants,$9 - $35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,Available,N/A,N/A,$9 , $35,C
Odyssia The greek Restaurant,51.436153,7.007778,12150259,64,26,595,C,5.0,"Hedwigstr. 21, 45130 Essen, North Rhine-Westphalia Germany",Mediterranean,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,N/A,N/A,0,0,A
200g Grill & Bar,51.440582,6.995896,12378804,93,27,595,C,4.5,"Holsterhauser Str. 69, 45147 Essen, North Rhine-Westphalia Germany",American,Restaurants,,Available,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,B
Sa Rang Bang,51.428406,6.998792,1040702,127,28,595,C,4.5,"Joseph-Lenne-Str. 29, 45131 Essen, North Rhine-Westphalia Germany",Asian,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,0,0,B
Sushihaus,51.432404,7.003668,1040704,85,29,595,C,4.5,"Wegener strasse 1, 45131 Essen, North Rhine-Westphalia Germany",Japanese,Restaurants,,N/A,N/A,Available,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,0,0,B
Habibiz,51.437504,7.004869,10189770,90,30,595,C,4.5,"Zweigertstr. 3-7, 45130 Essen, North Rhine-Westphalia Germany",Middle Eastern,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,0,0,B
Rotisserie du Sommelier,51.432255,7.003383,4150226,61,31,595,D,4.5,"Wegenerstr. 3, 45131 Essen, North Rhine-Westphalia Germany",French,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,0,0,B
BLOCK HOUSE Essen,51.456448,7.011388,12830305,112,32,595,D,4.0,"Kennedyplatz 1, 45127 Essen, North Rhine-Westphalia Germany",Steakhouse,Restaurants,$10 - $35,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,$10 , $35,C
CoCoLa,51.4368,7.0002,4052692,89,33,595,D,4.5,"Kortumstrasse 43/Ecke Zweigertstrasse, 45130 Essen, North Rhine-Westphalia Germany",Asian,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,0,0,B
Pauls Brasserie,51.44898,7.01211,13294673,46,34,595,D,4.5,"Huyssenallee 7, 45128 Essen, North Rhine-Westphalia Germany",French,Restaurants,$4 - $39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,$4 , $39,B
Casino Zollverein,51.486156,7.044934,1818917,317,35,595,D,4.0,"Gelsenkirchener Str. 181, 45309 Essen, North Rhine-Westphalia Germany",French,Restaurants,$14 - $36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,Available,N/A,$14 , $36,C
Trattoria Pizzeria Venezia,51.439434,7.006122,6673458,88,36,595,D,4.0,"Ruettenscheider Str. 52, 45130 Essen, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,N/A,N/A,0,0,C
Farina,51.4583,7.004301,6413430,110,37,595,D,4.0,"Berliner Platz 5, 45127 Essen, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,0,0,C
Cavos Couzina,51.39723,7.079716,2250569,142,38,595,D,4.0,"Kampmannbruecke 33, 45257 Essen, North Rhine-Westphalia Germany",Greek,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,N/A,Available,Available,0,0,C
Fritzpatrick's Irish Pub,51.431072,7.003924,2135822,105,39,595,D,4.0,"Girardetstr. 2, 45131 Essen, North Rhine-Westphalia Germany",Irish,Restaurants,,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,0,0,C
La Petite Cave de Jeannette,51.43631,7.00018,14043813,30,40,595,D,5.0,"Kortumstrasse 47 Rüttenscheid, 45130 Essen, North Rhine-Westphalia Germany",French,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,Available,Available,N/A,N/A,N/A,0,0,A
Sudtiroler Stuben,51.4051,7.015581,4942996,100,41,595,E,4.0,"Freiherr-vom-Stein-Str. 280, 45133 Essen, North Rhine-Westphalia Germany",German,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,Available,N/A,N/A,0,0,C
Taste it india,51.459175,7.009615,1495586,106,42,595,E,4.0,"Kastanienallee 92 Kreuzeskirchstrasse 29, 45127 Essen, North Rhine-Westphalia Germany",Indian,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,0,0,C
Le chat noir,51.43962,7.010609,3721202,57,43,595,E,4.5,"Brigittastr. 22, 45130 Essen, North Rhine-Westphalia Germany",European,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,N/A,N/A,N/A,0,0,B
Road Stop,51.38791,6.943481,2161209,183,44,595,E,4.0,"Meisenburgstr. 255, 45133 Essen, North Rhine-Westphalia Germany",American,Restaurants,,Available,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,C
Restoran Ponistra,51.44223,7.00668,1341117,42,45,595,E,5.0,"Ruettenscheider Str. 18, 45128 Essen, North Rhine-Westphalia Germany",Central European,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,Available,Available,N/A,0,0,A
Zum Siepenkotter,51.44706,7.04339,1344039,55,46,595,E,4.5,"Steeler Str. 328, 45138 Essen, North Rhine-Westphalia Germany",German,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,N/A,N/A,0,0,B
Hugenpoettchen in der Remise,51.361984,6.917212,743051,172,47,595,E,4.0,"August-Thyssen-Str. 51, 45219 Essen, North Rhine-Westphalia Germany",Central European,Restaurants,$16 - $45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,Available,N/A,$16 , $45,C
Zodiac,51.440742,7.007933,961529,101,48,595,E,4.5,"Witteringstr. 41, 45130 Essen, North Rhine-Westphalia Germany",Pizza,Restaurants,$10 - $20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,N/A,$10 , $20,B
Eleon Meze Bar,51.440166,7.00625,4329101,81,49,595,E,4.5,"Hohenzollernstr. 34, 45128 Essen, North Rhine-Westphalia Germany",International,Restaurants,$10 - $30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,N/A,N/A,$10 , $30,B
Leo's Casa,51.456047,7.010961,2203349,199,50,595,E,4.0,"Kennedyplatz 7, 45127 Essen, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,0,0,C
